Student Id,Country Code,Enrolled Month,Enrolled Year,Age,Gender,Experienced,Course Code,Engagement Month,Engagement Year,Engagement Type
386,US,5,2021,64,M,true,PYC,JANUARY,2021,Lecture 14
387,US,11,2020,41,U,false,JMC,JUNE,2021,Lecture 5
387,US,11,2020,41,U,false,PYC,JUNE,2021,Lecture 11
388,IN,8,2021,24,U,false,JMC,JANUARY,2021,Lecture 3
388,IN,8,2021,24,U,false,PYC,FEBRUARY,2022,Lecture 10
389,US,3,2021,58,M,false,JMC,JULY,2021,Lecture 12
389,US,3,2021,58,M,false,PYC,JULY,2023,Lecture 3
390,IN,2,2020,59,M,true,JMC,OCTOBER,2020,Lecture 12
390,IN,2,2020,59,M,true,PYC,JUNE,2020,Lecture 10
391,AU,11,2017,69,U,false,JMC,DECEMBER,2022,Lecture 3
391,AU,11,2017,69,U,false,PYC,JUNE,2019,Lecture 1
392,IN,8,2021,82,M,false,JMC,JANUARY,2023,Lecture 9
392,IN,8,2021,82,M,false,PYC,MARCH,2023,Lecture 9
393,AU,9,2019,31,U,true,JMC,APRIL,2020,Lecture 13
393,AU,9,2019,31,U,true,PYC,MAY,2021,Lecture 14
394,IN,5,2019,58,F,false,JMC,NOVEMBER,2020,Lecture 1
394,IN,5,2019,58,F,false,PYC,SEPTEMBER,2023,Lecture 12
395,US,9,2021,81,F,false,JMC,MARCH,2021,Lecture 11
395,US,9,2021,81,F,false,PYC,OCTOBER,2021,Lecture 1
396,AU,5,2017,37,M,true,JMC,OCTOBER,2022,Lecture 3
396,AU,5,2017,37,M,true,PYC,JANUARY,2020,Lecture 7
397,US,10,2021,77,U,true,JMC,JANUARY,2022,Lecture 14
397,US,10,2021,77,U,true,PYC,SEPTEMBER,2021,Lecture 7
398,GB,10,2016,57,M,true,JMC,NOVEMBER,2016,Lecture 4
398,GB,10,2016,57,M,true,PYC,OCTOBER,2021,Lecture 7
399,AU,3,2023,27,M,true,JMC,JUNE,2023,Lecture 8
399,AU,3,2023,27,M,true,PYC,JUNE,2023,Lecture 2
400,AU,12,2020,86,F,false,JMC,SEPTEMBER,2021,Lecture 3
400,AU,12,2020,86,F,false,PYC,FEBRUARY,2020,Lecture 8
401,AU,2,2015,70,F,false,JMC,OCTOBER,2021,Lecture 5
401,AU,2,2015,70,F,false,PYC,NOVEMBER,2017,Lecture 12
402,US,6,2019,61,F,false,JMC,SEPTEMBER,2022,Lecture 12
402,US,6,2019,61,F,false,PYC,DECEMBER,2021,Lecture 8
403,AU,7,2019,24,M,false,JMC,JANUARY,2022,Lecture 8
403,AU,7,2019,24,M,false,PYC,APRIL,2022,Lecture 8
404,AU,2,2017,73,U,true,JMC,AUGUST,2022,Lecture 2
404,AU,2,2017,73,U,true,PYC,NOVEMBER,2023,Lecture 8
405,IN,11,2017,51,M,false,JMC,APRIL,2018,Lecture 2
405,IN,11,2017,51,M,false,PYC,FEBRUARY,2023,Lecture 14
406,CN,8,2020,45,F,true,JMC,SEPTEMBER,2021,Lecture 10
406,CN,8,2020,45,F,true,PYC,APRIL,2023,Lecture 2
407,US,9,2017,73,M,true,JMC,MARCH,2022,Lecture 11
407,US,9,2017,73,M,true,PYC,DECEMBER,2022,Lecture 6
408,US,7,2015,25,M,true,JMC,FEBRUARY,2020,Lecture 13
408,US,7,2015,25,M,true,PYC,JULY,2017,Lecture 3
409,IN,11,2017,77,M,false,JMC,NOVEMBER,2021,Lecture 4
409,IN,11,2017,77,M,false,PYC,DECEMBER,2023,Lecture 4
410,AU,9,2021,78,M,false,JMC,APRIL,2021,Lecture 14
410,AU,9,2021,78,M,false,PYC,APRIL,2023,Lecture 14
411,IN,9,2022,36,M,false,JMC,OCTOBER,2023,Lecture 10
411,IN,9,2022,36,M,false,PYC,JULY,2022,Lecture 5
412,AU,6,2019,78,U,false,JMC,APRIL,2023,Lecture 5
412,AU,6,2019,78,U,false,PYC,JANUARY,2019,Lecture 13
413,GB,6,2019,35,M,true,JMC,JANUARY,2023,Lecture 3
413,GB,6,2019,35,M,true,PYC,DECEMBER,2021,Lecture 3
414,US,9,2017,82,F,true,JMC,OCTOBER,2018,Lecture 14
414,US,9,2017,82,F,true,PYC,MAY,2023,Lecture 12
415,US,8,2023,22,M,true,JMC,AUGUST,2023,Lecture 14
415,US,8,2023,22,M,true,PYC,DECEMBER,2023,Lecture 13
416,US,7,2017,19,U,true,JMC,DECEMBER,2018,Lecture 14
416,US,7,2017,19,U,true,PYC,OCTOBER,2019,Lecture 3
417,AU,10,2016,23,F,false,JMC,FEBRUARY,2019,Lecture 14
417,AU,10,2016,23,F,false,PYC,MARCH,2022,Lecture 8
418,CN,8,2015,74,U,false,JMC,JANUARY,2021,Lecture 8
418,CN,8,2015,74,U,false,PYC,SEPTEMBER,2015,Lecture 14
419,US,10,2022,57,U,false,JMC,OCTOBER,2023,Lecture 8
419,US,10,2022,57,U,false,PYC,AUGUST,2023,Lecture 7
420,AU,5,2018,21,F,false,JMC,MARCH,2023,Lecture 4
420,AU,5,2018,21,F,false,PYC,DECEMBER,2020,Lecture 14
421,AU,8,2022,30,F,true,JMC,SEPTEMBER,2022,Lecture 13
421,AU,8,2022,30,F,true,PYC,FEBRUARY,2023,Lecture 8
422,CN,11,2020,27,U,false,JMC,OCTOBER,2023,Lecture 6
422,CN,11,2020,27,U,false,PYC,JULY,2023,Lecture 2
423,IN,3,2015,84,F,true,JMC,MARCH,2021,Lecture 8
423,IN,3,2015,84,F,true,PYC,AUGUST,2023,Lecture 11
424,US,4,2019,72,M,true,JMC,SEPTEMBER,2023,Lecture 9
424,US,4,2019,72,M,true,PYC,AUGUST,2020,Lecture 4
425,CN,7,2022,84,F,true,JMC,MAY,2023,Lecture 13
425,CN,7,2022,84,F,true,PYC,FEBRUARY,2023,Lecture 4
426,IN,10,2018,51,F,true,JMC,JULY,2022,Lecture 13
426,IN,10,2018,51,F,true,PYC,MARCH,2019,Lecture 4
427,AU,4,2018,88,F,true,JMC,AUGUST,2020,Lecture 9
427,AU,4,2018,88,F,true,PYC,JANUARY,2023,Lecture 14
428,GB,4,2020,57,U,false,JMC,JULY,2022,Lecture 1
428,GB,4,2020,57,U,false,PYC,NOVEMBER,2022,Lecture 13
429,IN,5,2018,82,F,true,JMC,FEBRUARY,2021,Lecture 5
429,IN,5,2018,82,F,true,PYC,SEPTEMBER,2021,Lecture 12
430,IN,8,2016,24,U,false,JMC,MAY,2017,Lecture 13
430,IN,8,2016,24,U,false,PYC,JULY,2020,Lecture 2
431,GB,7,2022,36,U,false,JMC,JANUARY,2022,Lecture 8
431,GB,7,2022,36,U,false,PYC,NOVEMBER,2023,Lecture 7
432,GB,4,2015,51,M,true,JMC,SEPTEMBER,2019,Lecture 10
432,GB,4,2015,51,M,true,PYC,FEBRUARY,2021,Lecture 12
433,US,7,2022,28,F,false,JMC,SEPTEMBER,2022,Lecture 10
433,US,7,2022,28,F,false,PYC,MARCH,2022,Lecture 10
434,CN,4,2016,24,U,true,JMC,DECEMBER,2019,Lecture 2
434,CN,4,2016,24,U,true,PYC,MAY,2019,Lecture 7
435,GB,2,2018,21,U,false,JMC,FEBRUARY,2021,Lecture 9
435,GB,2,2018,21,U,false,PYC,SEPTEMBER,2018,Lecture 3
436,US,5,2022,82,U,true,JMC,JANUARY,2022,Lecture 10
436,US,5,2022,82,U,true,PYC,MARCH,2023,Lecture 1
437,GB,8,2015,62,U,true,JMC,MARCH,2023,Lecture 1
437,GB,8,2015,62,U,true,PYC,APRIL,2020,Lecture 6
438,IN,4,2016,34,F,true,JMC,APRIL,2016,Lecture 11
438,IN,4,2016,34,F,true,PYC,SEPTEMBER,2021,Lecture 7
439,CN,4,2015,50,F,false,JMC,APRIL,2020,Lecture 13
439,CN,4,2015,50,F,false,PYC,MAY,2018,Lecture 14
440,IN,12,2021,86,U,false,JMC,JULY,2023,Lecture 12
440,IN,12,2021,86,U,false,PYC,OCTOBER,2021,Lecture 1
441,CN,1,2019,43,F,true,JMC,JUNE,2019,Lecture 5
441,CN,1,2019,43,F,true,PYC,OCTOBER,2022,Lecture 13
442,US,2,2017,26,U,true,JMC,DECEMBER,2019,Lecture 12
442,US,2,2017,26,U,true,PYC,JANUARY,2017,Lecture 2
443,IN,11,2021,71,M,false,JMC,OCTOBER,2022,Lecture 12
443,IN,11,2021,71,M,false,PYC,AUGUST,2021,Lecture 9
444,CN,10,2020,52,U,true,JMC,MARCH,2021,Lecture 3
444,CN,10,2020,52,U,true,PYC,FEBRUARY,2022,Lecture 5
445,GB,6,2022,70,U,true,JMC,MARCH,2023,Lecture 12
445,GB,6,2022,70,U,true,PYC,MARCH,2023,Lecture 2
446,IN,8,2023,60,F,false,JMC,SEPTEMBER,2023,Lecture 13
446,IN,8,2023,60,F,false,PYC,NOVEMBER,2023,Lecture 11
447,GB,11,2017,59,F,true,JMC,APRIL,2022,Lecture 2
447,GB,11,2017,59,F,true,PYC,NOVEMBER,2023,Lecture 9
448,IN,6,2023,85,M,false,JMC,NOVEMBER,2023,Lecture 12
448,IN,6,2023,85,M,false,PYC,JANUARY,2023,Lecture 11
449,AU,12,2017,18,U,true,JMC,MAY,2020,Lecture 12
449,AU,12,2017,18,U,true,PYC,AUGUST,2021,Lecture 12
450,US,9,2021,67,M,false,JMC,OCTOBER,2023,Lecture 11
450,US,9,2021,67,M,false,PYC,FEBRUARY,2021,Lecture 5
451,US,5,2018,64,F,false,JMC,JULY,2019,Lecture 12
451,US,5,2018,64,F,false,PYC,SEPTEMBER,2020,Lecture 9
452,US,1,2019,23,U,true,JMC,JUNE,2023,Lecture 14
452,US,1,2019,23,U,true,PYC,JULY,2020,Lecture 4
453,US,12,2021,35,U,false,JMC,SEPTEMBER,2023,Lecture 10
453,US,12,2021,35,U,false,PYC,AUGUST,2022,Lecture 7
454,AU,2,2022,35,M,true,JMC,APRIL,2023,Lecture 8
454,AU,2,2022,35,M,true,PYC,JULY,2022,Lecture 13
455,CN,8,2020,78,M,true,JMC,AUGUST,2022,Lecture 14
455,CN,8,2020,78,M,true,PYC,JUNE,2022,Lecture 10
456,CN,5,2022,61,M,true,JMC,MARCH,2023,Lecture 2
456,CN,5,2022,61,M,true,PYC,JANUARY,2022,Lecture 9
457,AU,4,2017,52,M,false,JMC,SEPTEMBER,2019,Lecture 6
457,AU,4,2017,52,M,false,PYC,FEBRUARY,2021,Lecture 1
458,US,7,2017,66,U,true,JMC,MARCH,2018,Lecture 3
458,US,7,2017,66,U,true,PYC,NOVEMBER,2019,Lecture 11
459,US,9,2022,89,F,true,JMC,FEBRUARY,2022,Lecture 6
459,US,9,2022,89,F,true,PYC,APRIL,2022,Lecture 3
460,US,9,2017,76,U,false,JMC,SEPTEMBER,2022,Lecture 1
460,US,9,2017,76,U,false,PYC,OCTOBER,2017,Lecture 8
461,CN,9,2022,68,U,false,JMC,JANUARY,2022,Lecture 6
461,CN,9,2022,68,U,false,PYC,MARCH,2023,Lecture 4
462,IN,8,2018,71,M,false,JMC,FEBRUARY,2020,Lecture 8
462,IN,8,2018,71,M,false,PYC,DECEMBER,2023,Lecture 3
463,GB,3,2019,87,F,false,JMC,OCTOBER,2020,Lecture 11
463,GB,3,2019,87,F,false,PYC,APRIL,2023,Lecture 3
464,IN,11,2021,24,U,false,JMC,SEPTEMBER,2022,Lecture 9
464,IN,11,2021,24,U,false,PYC,JULY,2022,Lecture 11
465,AU,5,2015,62,F,true,JMC,JULY,2017,Lecture 8
465,AU,5,2015,62,F,true,PYC,JUNE,2023,Lecture 5
466,GB,4,2023,41,F,false,JMC,NOVEMBER,2023,Lecture 9
466,GB,4,2023,41,F,false,PYC,JANUARY,2023,Lecture 10
467,AU,5,2017,33,U,true,JMC,MAY,2021,Lecture 5
467,AU,5,2017,33,U,true,PYC,OCTOBER,2023,Lecture 8
468,IN,4,2021,75,M,true,JMC,SEPTEMBER,2022,Lecture 1
468,IN,4,2021,75,M,true,PYC,OCTOBER,2022,Lecture 5
469,AU,5,2021,21,F,true,JMC,JUNE,2021,Lecture 13
469,AU,5,2021,21,F,true,PYC,JANUARY,2022,Lecture 12
470,GB,2,2023,53,M,true,JMC,DECEMBER,2023,Lecture 2
470,GB,2,2023,53,M,true,PYC,OCTOBER,2023,Lecture 13
471,CN,4,2019,83,U,false,JMC,MARCH,2023,Lecture 1
471,CN,4,2019,83,U,false,PYC,AUGUST,2019,Lecture 12
472,AU,10,2023,48,U,true,JMC,JANUARY,2023,Lecture 6
472,AU,10,2023,48,U,true,PYC,DECEMBER,2023,Lecture 10
473,IN,7,2023,26,M,false,JMC,JUNE,2023,Lecture 10
473,IN,7,2023,26,M,false,PYC,DECEMBER,2023,Lecture 7
474,IN,4,2018,37,F,true,JMC,MARCH,2018,Lecture 1
474,IN,4,2018,37,F,true,PYC,JULY,2019,Lecture 1
475,IN,10,2022,52,M,true,JMC,JUNE,2022,Lecture 10
475,IN,10,2022,52,M,true,PYC,JUNE,2022,Lecture 12
476,US,12,2023,69,F,true,JMC,JANUARY,2023,Lecture 4
476,US,12,2023,69,F,true,PYC,NOVEMBER,2023,Lecture 3
477,AU,8,2017,69,M,true,JMC,NOVEMBER,2018,Lecture 8
477,AU,8,2017,69,M,true,PYC,JUNE,2020,Lecture 4
478,IN,7,2021,69,U,false,JMC,SEPTEMBER,2022,Lecture 13
478,IN,7,2021,69,U,false,PYC,AUGUST,2021,Lecture 2
479,IN,5,2016,89,U,false,JMC,JANUARY,2020,Lecture 8
479,IN,5,2016,89,U,false,PYC,MAY,2021,Lecture 2
480,US,10,2015,36,F,false,JMC,SEPTEMBER,2020,Lecture 10
480,US,10,2015,36,F,false,PYC,DECEMBER,2022,Lecture 3
481,IN,12,2023,55,F,true,JMC,AUGUST,2023,Lecture 6
481,IN,12,2023,55,F,true,PYC,FEBRUARY,2023,Lecture 3
482,US,12,2021,67,M,false,JMC,NOVEMBER,2022,Lecture 6
482,US,12,2021,67,M,false,PYC,OCTOBER,2021,Lecture 13
483,GB,3,2018,59,F,true,JMC,OCTOBER,2023,Lecture 6
483,GB,3,2018,59,F,true,PYC,MARCH,2021,Lecture 3
484,IN,12,2019,84,M,false,JMC,JANUARY,2019,Lecture 11
484,IN,12,2019,84,M,false,PYC,DECEMBER,2020,Lecture 3
485,AU,5,2017,66,F,false,JMC,JULY,2021,Lecture 13
485,AU,5,2017,66,F,false,PYC,MARCH,2022,Lecture 7
486,US,9,2021,75,U,false,JMC,SEPTEMBER,2022,Lecture 12
486,US,9,2021,75,U,false,PYC,AUGUST,2022,Lecture 2
487,IN,6,2017,27,U,true,JMC,JUNE,2023,Lecture 10
487,IN,6,2017,27,U,true,PYC,JUNE,2021,Lecture 14
488,IN,9,2021,60,M,true,JMC,OCTOBER,2023,Lecture 6
488,IN,9,2021,60,M,true,PYC,FEBRUARY,2022,Lecture 4
489,IN,12,2022,72,U,true,JMC,MARCH,2022,Lecture 6
489,IN,12,2022,72,U,true,PYC,DECEMBER,2022,Lecture 4
490,CN,6,2021,72,M,false,JMC,DECEMBER,2021,Lecture 1
490,CN,6,2021,72,M,false,PYC,AUGUST,2023,Lecture 11
491,US,9,2023,62,M,true,JMC,NOVEMBER,2023,Lecture 6
491,US,9,2023,62,M,true,PYC,JULY,2023,Lecture 11
492,IN,5,2019,81,M,true,JMC,JUNE,2021,Lecture 12
492,IN,5,2019,81,M,true,PYC,FEBRUARY,2022,Lecture 2
493,AU,12,2017,86,U,true,JMC,MAY,2017,Lecture 2
493,AU,12,2017,86,U,true,PYC,SEPTEMBER,2020,Lecture 3
494,GB,4,2020,87,U,true,JMC,MARCH,2023,Lecture 3
494,GB,4,2020,87,U,true,PYC,JANUARY,2023,Lecture 1
495,IN,5,2018,81,M,true,JMC,JANUARY,2020,Lecture 10
495,IN,5,2018,81,M,true,PYC,JUNE,2023,Lecture 5
496,IN,9,2021,44,M,false,JMC,DECEMBER,2022,Lecture 11
496,IN,9,2021,44,M,false,PYC,NOVEMBER,2021,Lecture 1
497,IN,11,2016,35,F,true,JMC,SEPTEMBER,2020,Lecture 14
497,IN,11,2016,35,F,true,PYC,MAY,2023,Lecture 11
498,IN,5,2018,43,U,false,JMC,OCTOBER,2021,Lecture 5
498,IN,5,2018,43,U,false,PYC,FEBRUARY,2018,Lecture 8
499,IN,6,2016,72,F,false,JMC,AUGUST,2022,Lecture 1
499,IN,6,2016,72,F,false,PYC,JULY,2016,Lecture 9
500,IN,2,2019,41,F,false,JMC,JULY,2021,Lecture 2
500,IN,2,2019,41,F,false,PYC,MAY,2022,Lecture 1
501,US,5,2022,66,U,false,JMC,AUGUST,2023,Lecture 13
501,US,5,2022,66,U,false,PYC,APRIL,2023,Lecture 13
502,US,11,2016,58,M,true,JMC,APRIL,2017,Lecture 1
502,US,11,2016,58,M,true,PYC,AUGUST,2020,Lecture 3
503,AU,1,2017,61,M,false,JMC,MARCH,2020,Lecture 9
503,AU,1,2017,61,M,false,PYC,OCTOBER,2023,Lecture 8
504,US,8,2020,86,M,true,JMC,SEPTEMBER,2023,Lecture 9
504,US,8,2020,86,M,true,PYC,JULY,2023,Lecture 10
505,US,2,2022,73,M,false,JMC,OCTOBER,2022,Lecture 11
505,US,2,2022,73,M,false,PYC,MAY,2023,Lecture 10
506,GB,1,2015,73,U,true,JMC,OCTOBER,2015,Lecture 1
506,GB,1,2015,73,U,true,PYC,MAY,2020,Lecture 10
507,IN,8,2022,89,F,false,JMC,MAY,2023,Lecture 6
507,IN,8,2022,89,F,false,PYC,AUGUST,2023,Lecture 2
508,GB,5,2015,80,U,false,JMC,SEPTEMBER,2017,Lecture 1
508,GB,5,2015,80,U,false,PYC,NOVEMBER,2018,Lecture 10
509,AU,3,2017,82,F,false,JMC,JULY,2018,Lecture 1
509,AU,3,2017,82,F,false,PYC,JANUARY,2021,Lecture 6
510,CN,8,2019,37,M,false,JMC,FEBRUARY,2022,Lecture 6
510,CN,8,2019,37,M,false,PYC,JANUARY,2022,Lecture 6
511,CN,4,2023,76,F,true,JMC,JULY,2023,Lecture 13
511,CN,4,2023,76,F,true,PYC,AUGUST,2023,Lecture 6
512,IN,8,2023,42,M,false,JMC,DECEMBER,2023,Lecture 5
512,IN,8,2023,42,M,false,PYC,OCTOBER,2023,Lecture 1
513,CN,9,2023,70,U,false,JMC,FEBRUARY,2023,Lecture 13
513,CN,9,2023,70,U,false,PYC,SEPTEMBER,2023,Lecture 12
514,IN,9,2019,47,F,true,JMC,JULY,2019,Lecture 12
514,IN,9,2019,47,F,true,PYC,OCTOBER,2022,Lecture 5
515,GB,2,2017,74,U,false,JMC,JANUARY,2017,Lecture 8
515,GB,2,2017,74,U,false,PYC,JANUARY,2018,Lecture 3
516,CN,10,2016,67,U,false,JMC,AUGUST,2020,Lecture 12
516,CN,10,2016,67,U,false,PYC,JANUARY,2022,Lecture 10
517,CN,5,2018,25,F,true,JMC,FEBRUARY,2023,Lecture 12
517,CN,5,2018,25,F,true,PYC,MARCH,2020,Lecture 3
518,US,2,2021,67,M,true,JMC,SEPTEMBER,2022,Lecture 5
518,US,2,2021,67,M,true,PYC,FEBRUARY,2023,Lecture 3
519,AU,9,2023,29,M,true,JMC,JULY,2023,Lecture 6
519,AU,9,2023,29,M,true,PYC,DECEMBER,2023,Lecture 13
520,IN,11,2015,60,U,false,JMC,JUNE,2018,Lecture 2
520,IN,11,2015,60,U,false,PYC,DECEMBER,2023,Lecture 13
521,AU,9,2015,89,M,true,JMC,JUNE,2023,Lecture 8
521,AU,9,2015,89,M,true,PYC,JULY,2017,Lecture 14
522,CN,10,2023,40,U,true,JMC,SEPTEMBER,2023,Lecture 3
522,CN,10,2023,40,U,true,PYC,MARCH,2023,Lecture 6
523,IN,4,2019,61,M,true,JMC,NOVEMBER,2021,Lecture 3
523,IN,4,2019,61,M,true,PYC,DECEMBER,2022,Lecture 7
524,IN,5,2022,71,F,false,JMC,MARCH,2022,Lecture 8
524,IN,5,2022,71,F,false,PYC,JANUARY,2022,Lecture 9
525,IN,7,2018,77,M,false,JMC,SEPTEMBER,2021,Lecture 7
525,IN,7,2018,77,M,false,PYC,JUNE,2020,Lecture 5
526,CN,4,2019,54,M,true,JMC,OCTOBER,2021,Lecture 6
526,CN,4,2019,54,M,true,PYC,MARCH,2021,Lecture 11
527,US,6,2023,48,M,false,JMC,OCTOBER,2023,Lecture 2
527,US,6,2023,48,M,false,PYC,OCTOBER,2023,Lecture 4
528,CN,6,2016,37,M,true,JMC,JULY,2022,Lecture 1
528,CN,6,2016,37,M,true,PYC,FEBRUARY,2021,Lecture 14
529,US,9,2019,28,M,true,JMC,SEPTEMBER,2023,Lecture 12
529,US,9,2019,28,M,true,PYC,JANUARY,2019,Lecture 3
530,IN,5,2023,46,M,true,JMC,MAY,2023,Lecture 13
530,IN,5,2023,46,M,true,PYC,DECEMBER,2023,Lecture 1
531,GB,1,2021,75,M,true,JMC,FEBRUARY,2021,Lecture 4
531,GB,1,2021,75,M,true,PYC,AUGUST,2022,Lecture 5
532,CN,10,2016,21,M,false,JMC,NOVEMBER,2022,Lecture 6
532,CN,10,2016,21,M,false,PYC,JUNE,2020,Lecture 2
533,CN,5,2020,88,U,false,JMC,AUGUST,2023,Lecture 12
533,CN,5,2020,88,U,false,PYC,DECEMBER,2022,Lecture 8
534,US,1,2023,61,U,false,JMC,MARCH,2023,Lecture 12
534,US,1,2023,61,U,false,PYC,JULY,2023,Lecture 1
535,CN,4,2020,50,M,true,JMC,DECEMBER,2022,Lecture 6
535,CN,4,2020,50,M,true,PYC,SEPTEMBER,2020,Lecture 5
536,US,7,2019,88,M,false,JMC,NOVEMBER,2019,Lecture 4
536,US,7,2019,88,M,false,PYC,APRIL,2023,Lecture 14
537,AU,1,2021,26,U,true,JMC,MARCH,2023,Lecture 3
537,AU,1,2021,26,U,true,PYC,JUNE,2021,Lecture 11
538,US,11,2022,20,U,true,JMC,OCTOBER,2023,Lecture 14
538,US,11,2022,20,U,true,PYC,NOVEMBER,2022,Lecture 10
539,CN,1,2019,49,F,false,JMC,MARCH,2020,Lecture 4
539,CN,1,2019,49,F,false,PYC,JUNE,2023,Lecture 11
540,IN,8,2016,27,M,false,JMC,JUNE,2018,Lecture 6
540,IN,8,2016,27,M,false,PYC,JULY,2022,Lecture 10
541,GB,5,2019,55,F,true,JMC,MAY,2021,Lecture 7
541,GB,5,2019,55,F,true,PYC,MARCH,2022,Lecture 14
542,AU,8,2016,20,M,false,JMC,JUNE,2022,Lecture 11
542,AU,8,2016,20,M,false,PYC,MARCH,2016,Lecture 12
543,CN,8,2017,54,U,false,JMC,JUNE,2017,Lecture 8
543,CN,8,2017,54,U,false,PYC,JULY,2017,Lecture 2
544,IN,3,2015,61,F,false,JMC,OCTOBER,2021,Lecture 14
544,IN,3,2015,61,F,false,PYC,NOVEMBER,2019,Lecture 5
545,IN,9,2019,21,F,true,JMC,JANUARY,2019,Lecture 11
545,IN,9,2019,21,F,true,PYC,NOVEMBER,2020,Lecture 6
546,CN,8,2021,83,F,true,JMC,SEPTEMBER,2021,Lecture 9
546,CN,8,2021,83,F,true,PYC,APRIL,2022,Lecture 3
547,GB,1,2021,85,M,false,JMC,APRIL,2022,Lecture 2
547,GB,1,2021,85,M,false,PYC,SEPTEMBER,2021,Lecture 14
548,AU,11,2023,54,F,false,JMC,JULY,2023,Lecture 8
548,AU,11,2023,54,F,false,PYC,OCTOBER,2023,Lecture 12
549,CN,5,2023,23,F,true,JMC,JANUARY,2023,Lecture 10
549,CN,5,2023,23,F,true,PYC,FEBRUARY,2023,Lecture 10
550,GB,2,2016,44,F,false,JMC,MAY,2023,Lecture 9
550,GB,2,2016,44,F,false,PYC,APRIL,2016,Lecture 10
551,AU,8,2017,39,M,true,JMC,JUNE,2022,Lecture 9
551,AU,8,2017,39,M,true,PYC,NOVEMBER,2020,Lecture 6
552,US,10,2023,26,F,false,JMC,JANUARY,2023,Lecture 10
552,US,10,2023,26,F,false,PYC,NOVEMBER,2023,Lecture 1
553,IN,7,2020,77,U,true,JMC,JANUARY,2020,Lecture 1
553,IN,7,2020,77,U,true,PYC,MAY,2020,Lecture 3
554,US,3,2016,78,U,false,JMC,AUGUST,2020,Lecture 12
554,US,3,2016,78,U,false,PYC,AUGUST,2020,Lecture 12
555,IN,2,2015,61,U,true,JMC,OCTOBER,2019,Lecture 3
555,IN,2,2015,61,U,true,PYC,MARCH,2021,Lecture 4
556,US,9,2016,62,M,true,JMC,JANUARY,2016,Lecture 2
556,US,9,2016,62,M,true,PYC,JANUARY,2018,Lecture 12
557,GB,1,2015,79,M,false,JMC,SEPTEMBER,2016,Lecture 2
557,GB,1,2015,79,M,false,PYC,JULY,2022,Lecture 10
558,AU,6,2015,83,M,true,JMC,SEPTEMBER,2023,Lecture 7
558,AU,6,2015,83,M,true,PYC,DECEMBER,2020,Lecture 14
559,US,9,2023,36,F,true,JMC,JANUARY,2023,Lecture 2
559,US,9,2023,36,F,true,PYC,OCTOBER,2023,Lecture 3
560,AU,12,2022,62,F,true,JMC,OCTOBER,2023,Lecture 2
560,AU,12,2022,62,F,true,PYC,MARCH,2022,Lecture 1
561,US,1,2023,50,M,false,JMC,SEPTEMBER,2023,Lecture 11
561,US,1,2023,50,M,false,PYC,APRIL,2023,Lecture 14
562,US,1,2022,28,M,false,JMC,OCTOBER,2023,Lecture 9
562,US,1,2022,28,M,false,PYC,JANUARY,2023,Lecture 10
563,IN,6,2019,62,U,false,JMC,FEBRUARY,2022,Lecture 10
563,IN,6,2019,62,U,false,PYC,OCTOBER,2023,Lecture 2
564,US,12,2015,87,M,false,JMC,MARCH,2019,Lecture 3
564,US,12,2015,87,M,false,PYC,FEBRUARY,2019,Lecture 8
565,IN,8,2015,38,U,true,JMC,SEPTEMBER,2015,Lecture 4
565,IN,8,2015,38,U,true,PYC,JULY,2015,Lecture 2
566,IN,5,2018,21,U,false,JMC,SEPTEMBER,2022,Lecture 12
566,IN,5,2018,21,U,false,PYC,FEBRUARY,2021,Lecture 8
567,IN,3,2023,56,U,true,JMC,JUNE,2023,Lecture 4
567,IN,3,2023,56,U,true,PYC,AUGUST,2023,Lecture 8
568,AU,2,2015,79,U,false,JMC,SEPTEMBER,2019,Lecture 11
568,AU,2,2015,79,U,false,PYC,JANUARY,2018,Lecture 3
569,AU,10,2015,71,U,true,JMC,MAY,2023,Lecture 1
569,AU,10,2015,71,U,true,PYC,DECEMBER,2016,Lecture 5
570,AU,4,2019,75,U,true,JMC,MARCH,2023,Lecture 9
570,AU,4,2019,75,U,true,PYC,JANUARY,2020,Lecture 9
571,GB,7,2021,88,F,true,JMC,OCTOBER,2022,Lecture 9
571,GB,7,2021,88,F,true,PYC,OCTOBER,2021,Lecture 6
572,CN,8,2018,82,F,true,JMC,OCTOBER,2018,Lecture 11
572,CN,8,2018,82,F,true,PYC,MARCH,2019,Lecture 8
573,IN,6,2017,78,U,true,JMC,MAY,2020,Lecture 6
573,IN,6,2017,78,U,true,PYC,NOVEMBER,2020,Lecture 9
574,IN,3,2023,52,F,false,JMC,JULY,2023,Lecture 1
574,IN,3,2023,52,F,false,PYC,SEPTEMBER,2023,Lecture 6
575,AU,2,2017,35,F,true,JMC,FEBRUARY,2018,Lecture 10
575,AU,2,2017,35,F,true,PYC,JANUARY,2021,Lecture 5
576,AU,1,2022,60,F,false,JMC,SEPTEMBER,2023,Lecture 9
576,AU,1,2022,60,F,false,PYC,AUGUST,2022,Lecture 10
577,IN,11,2022,46,M,true,JMC,APRIL,2022,Lecture 14
577,IN,11,2022,46,M,true,PYC,MAY,2023,Lecture 11
578,IN,2,2020,18,F,false,JMC,JULY,2022,Lecture 14
578,IN,2,2020,18,F,false,PYC,AUGUST,2023,Lecture 9
579,IN,12,2015,23,U,true,JMC,MAY,2022,Lecture 3
